Order ID,Order Date,Ship Date,Country,Region,Item Type,Sales Channel,Order Priority,Units Sold,Unit Price,Unit Cost
751897275,2015-11-01 00:00:00,2015-11-08 00:00:00,Dominica,Central America and the Caribbean,Clothes,Online,High,1967,109.28,35.84
339999663,2015-05-26 00:00:00,2015-05-28 00:00:00,Malta,Europe,Snacks,Online,Low,2311,152.58,97.44
653597962,2017-05-21 00:00:00,2017-06-11 00:00:00,Nigeria,Sub-Saharan Africa,Cosmetics,Online,High,3016,437.2,263.33
958366000,2020-06-29 00:00:00,2020-07-14 00:00:00,Russia,Europe,Cereal,Offline,Medium,651,205.7,117.11
140290105,2015-03-18 00:00:00,2015-04-05 00:00:00,Seychelles ,Sub-Saharan Africa,Clothes,Offline,High,3814,109.28,35.84
755669105,2018-07-29 00:00:00,2018-08-04 00:00:00,Zimbabwe,Sub-Saharan Africa,Office Supplies,Offline,Medium,8136,651.21,524.96
481114327,2015-11-04 00:00:00,2015-11-21 00:00:00,Norway,Europe,Cereal,Online,Medium,1276,205.7,117.11
663549602,2019-12-23 00:00:00,2020-01-06 00:00:00,Botswana,Sub-Saharan Africa,Household,Online,Medium,7927,668.27,502.54
470211255,2020-07-28 00:00:00,2020-08-15 00:00:00,Angola,Sub-Saharan Africa,Cosmetics,Offline,Low,4814,437.2,263.33
938648116,2020-07-04 00:00:00,2020-07-13 00:00:00,Zimbabwe,Sub-Saharan Africa,Vegetables,Online,High,5691,154.06,90.93
926721513,2015-09-21 00:00:00,2015-10-04 00:00:00,Madagascar,Sub-Saharan Africa,Beverages,Online,Low,6344,47.45,31.79
262605273,2019-11-11 00:00:00,2019-11-26 00:00:00,Malaysia,Asia,Household,Offline,Low,9591,668.27,502.54
194785726,2018-10-16 00:00:00,2018-10-28 00:00:00,Liechtenstein,Europe,Cereal,Offline,Low,280,205.7,117.11
242061698,2016-01-24 00:00:00,2016-02-10 00:00:00,Mozambique,Sub-Saharan Africa,Clothes,Online,High,290,109.28,35.84
443544518,2016-04-24 00:00:00,2016-04-28 00:00:00,Andorra,Europe,Beverages,Online,Cancelled,3534,47.45,31.79
908658015,2021-06-12 00:00:00,2021-06-19 00:00:00,Myanmar,Asia,Fruits,Online,High,954,9.33,6.92
467138516,2019-07-30 00:00:00,2019-08-02 00:00:00,San Marino,Europe,Clothes,Online,High,5523,109.28,35.84
719034850,2016-12-16 00:00:00,2016-12-30 00:00:00,North Korea,Asia,Clothes,Offline,Medium,7246,109.28,35.84
184708344,2016-11-27 00:00:00,2016-12-07 00:00:00,Bosnia and Herzegovina,Europe,Vegetables,Online,High,8159,154.06,90.93
154832828,2019-08-01 00:00:00,2019-08-02 00:00:00,Thailand,Asia,Household,Offline,Cancelled,7329,668.27,502.54
640394628,2015-10-19 00:00:00,2015-11-05 00:00:00,Bosnia and Herzegovina,Europe,Office Supplies,Offline,High,5856,651.21,524.96
822692573,2018-06-26 00:00:00,2018-07-01 00:00:00,Vanuatu,Australia and Oceania,Clothes,Online,Low,1869,109.28,35.84
403337991,2016-10-15 00:00:00,2016-11-03 00:00:00,Andorra,Europe,Vegetables,Offline,Low,5529,154.06,90.93
954254710,2021-12-31 00:00:00,2022-01-05 00:00:00,Dominican Republic,Central America and the Caribbean,Baby Food,Online,Cancelled,4029,255.28,159.42
967679059,2019-03-03 00:00:00,2019-03-07 00:00:00,Andorra,Europe,Vegetables,Online,Cancelled,6592,154.06,90.93
806159865,2015-07-03 00:00:00,2015-07-14 00:00:00,Maldives,Asia,Beverages,Online,Medium,9474,47.45,31.79
452558457,2015-04-04 00:00:00,2015-04-08 00:00:00,Guatemala,Central America and the Caribbean,Cosmetics,Offline,High,959,437.2,263.33
860048663,2019-07-19 00:00:00,2019-07-21 00:00:00,Sudan,Sub-Saharan Africa,Household,Offline,High,6366,668.27,502.54
802116811,2020-07-21 00:00:00,2020-08-07 00:00:00,Mauritania,Sub-Saharan Africa,Household,Online,Medium,3044,668.27,502.54
922561728,2021-09-24 00:00:00,2021-10-03 00:00:00,Cameroon,Sub-Saharan Africa,Office Supplies,Offline,Medium,5372,651.21,524.96
585494744,2021-08-06 00:00:00,2021-08-14 00:00:00,Central African Republic,Sub-Saharan Africa,Cereal,Offline,Cancelled,9761,205.7,117.11
125339686,2017-07-11 00:00:00,2017-07-14 00:00:00,Macedonia,Europe,Snacks,Online,Low,9653,152.58,97.44
396832883,2019-03-29 00:00:00,2019-04-11 00:00:00,Croatia,Europe,Personal Care,Offline,Medium,523,81.73,56.67
525023162,2022-01-11 00:00:00,2022-01-17 00:00:00,Syria,Middle East and North Africa,Meat,Offline,Low,4876,421.89,364.69
155271852,2020-09-01 00:00:00,2020-09-19 00:00:00,New Zealand,Australia and Oceania,Cosmetics,Online,Cancelled,7246,437.2,263.33
803252780,2015-08-26 00:00:00,2015-09-04 00:00:00,El Salvador,Central America and the Caribbean,Personal Care,Offline,Medium,9202,81.73,56.67
904952275,2018-07-10 00:00:00,2018-07-19 00:00:00,Israel,Middle East and North Africa,Office Supplies,Offline,High,4343,651.21,524.96
766669166,2017-04-06 00:00:00,2017-04-25 00:00:00,Afghanistan,Middle East and North Africa,Vegetables,Offline,Medium,3298,154.06,90.93
315014779,2022-03-12 00:00:00,2022-03-19 00:00:00,Madagascar,Sub-Saharan Africa,Clothes,Online,High,8728,109.28,35.84
446912944,2018-10-13 00:00:00,2018-10-15 00:00:00,Mozambique,Sub-Saharan Africa,Vegetables,Offline,Low,326,154.06,90.93
779599988,2015-09-09 00:00:00,2015-09-17 00:00:00,Niger,Sub-Saharan Africa,Vegetables,Online,Cancelled,9816,154.06,90.93
100624740,2022-01-02 00:00:00,2022-01-09 00:00:00,Mali,Sub-Saharan Africa,Cosmetics,Online,Medium,5951,437.2,263.33
417848527,2021-01-13 00:00:00,2021-01-26 00:00:00,Guatemala,Central America and the Caribbean,Baby Food,Offline,Medium,9519,255.28,159.42
209445178,2018-03-18 00:00:00,2018-03-27 00:00:00,Switzerland,Europe,Cosmetics,Offline,Medium,8337,437.2,263.33
273901021,2016-01-11 00:00:00,2016-01-13 00:00:00,Benin,Sub-Saharan Africa,Meat,Online,High,2254,421.89,364.69
580014884,2022-04-07 00:00:00,2022-04-19 00:00:00,Jamaica,Central America and the Caribbean,Fruits,Online,Cancelled,8148,9.33,6.92
716898095,2018-06-25 00:00:00,2018-07-13 00:00:00,Mauritania,Sub-Saharan Africa,Fruits,Offline,High,4932,9.33,6.92
343974483,2019-03-24 00:00:00,2019-04-10 00:00:00,Kyrgyzstan,Asia,Vegetables,Offline,Medium,8548,154.06,90.93
540980374,2018-10-30 00:00:00,2018-11-20 00:00:00,Nepal,Asia,Fruits,Offline,Medium,6969,9.33,6.92
657964599,2017-04-30 00:00:00,2017-05-14 00:00:00,Bhutan,Asia,Snacks,Online,Cancelled,5201,152.58,97.44
565288484,2020-04-01 00:00:00,2020-04-22 00:00:00,Mali,Sub-Saharan Africa,Personal Care,Offline,Medium,279,81.73,56.67
203625857,2021-02-13 00:00:00,2021-02-23 00:00:00,Sudan,Sub-Saharan Africa,Cereal,Offline,Cancelled,6271,205.7,117.11
933963048,2021-05-21 00:00:00,2021-05-22 00:00:00,Switzerland,Europe,Clothes,Offline,Medium,9275,109.28,35.84
587598884,2015-05-05 00:00:00,2015-05-06 00:00:00,Greece,Europe,Cereal,Online,High,2422,205.7,117.11
216144692,2021-03-15 00:00:00,2021-03-18 00:00:00,Bangladesh,Asia,Fruits,Online,Cancelled,873,9.33,6.92
941524302,2018-10-03 00:00:00,2018-10-21 00:00:00,Ireland,Europe,Personal Care,Online,Cancelled,6819,81.73,56.67
805974042,2020-07-22 00:00:00,2020-08-05 00:00:00,Denmark,Europe,Cosmetics,Offline,Medium,4484,437.2,263.33
622042739,2021-03-02 00:00:00,2021-03-10 00:00:00,Philippines,Asia,Cosmetics,Online,High,5124,437.2,263.33
822591722,2022-08-18 00:00:00,2022-08-28 00:00:00,Malawi,Sub-Saharan Africa,Office Supplies,Online,Low,2025,651.21,524.96
110794818,2015-11-06 00:00:00,2015-11-12 00:00:00,Nauru,Australia and Oceania,Cereal,Online,Medium,5504,205.7,117.11
410138356,2022-01-24 00:00:00,2022-02-09 00:00:00,Palau,Australia and Oceania,Clothes,Offline,High,7909,109.28,35.84
114421164,2021-09-02 00:00:00,2021-09-18 00:00:00,Jamaica,Central America and the Caribbean,Vegetables,Offline,Low,8620,154.06,90.93
837754571,2017-05-25 00:00:00,2017-05-31 00:00:00,Honduras,Central America and the Caribbean,Meat,Online,Cancelled,9049,421.89,364.69
664562404,2019-09-08 00:00:00,2019-09-18 00:00:00,China,Asia,Snacks,Offline,Low,7638,152.58,97.44
899580991,2022-10-07 00:00:00,2022-10-26 00:00:00,Mali,Sub-Saharan Africa,Clothes,Online,Cancelled,4861,109.28,35.84
217859160,2016-02-19 00:00:00,2016-02-29 00:00:00,Estonia,Europe,Beverages,Offline,Low,8222,47.45,31.79
514758241,2015-08-24 00:00:00,2015-08-28 00:00:00,Rwanda,Sub-Saharan Africa,Meat,Online,Low,7257,421.89,364.69
155952060,2015-02-20 00:00:00,2015-02-23 00:00:00,Tonga,Australia and Oceania,Beverages,Online,Medium,8535,47.45,31.79
727426946,2019-12-15 00:00:00,2019-12-16 00:00:00,Andorra,Europe,Vegetables,Offline,Low,653,154.06,90.93
285481727,2016-04-14 00:00:00,2016-04-17 00:00:00,Saint Lucia,Central America and the Caribbean,Baby Food,Online,Medium,9242,255.28,159.42
106727731,2020-03-28 00:00:00,2020-03-29 00:00:00,Togo,Sub-Saharan Africa,Clothes,Online,Cancelled,1962,109.28,35.84
638088786,2021-12-02 00:00:00,2021-12-22 00:00:00,Syria,Middle East and North Africa,Clothes,Offline,Low,3506,109.28,35.84
146801221,2021-05-08 00:00:00,2021-05-10 00:00:00,Guinea,Sub-Saharan Africa,Snacks,Offline,Medium,598,152.58,97.44
570413863,2021-05-30 00:00:00,2021-06-09 00:00:00,New Zealand,Australia and Oceania,Snacks,Offline,Low,6993,152.58,97.44
766788041,2018-01-15 00:00:00,2018-02-05 00:00:00,Israel,Middle East and North Africa,Office Supplies,Offline,Low,8476,651.21,524.96
564097583,2022-11-21 00:00:00,2022-11-29 00:00:00,Oman,Middle East and North Africa,Office Supplies,Online,Low,7865,651.21,524.96
310828816,2017-05-20 00:00:00,2017-06-04 00:00:00,Central African Republic,Sub-Saharan Africa,Vegetables,Online,High,9,154.06,90.93
425780570,2015-12-11 00:00:00,2015-12-23 00:00:00,Cameroon,Sub-Saharan Africa,Household,Online,Low,6787,668.27,502.54
948064172,2020-10-07 00:00:00,2020-10-13 00:00:00,Sri Lanka,Asia,Snacks,Offline,High,2111,152.58,97.44
187103450,2021-05-04 00:00:00,2021-05-17 00:00:00,Belgium,Europe,Fruits,Offline,Medium,6924,9.33,6.92
572634732,2016-03-14 00:00:00,2016-04-03 00:00:00,Romania,Europe,Cereal,Online,High,4197,205.7,117.11
104706847,2018-01-10 00:00:00,2018-01-27 00:00:00,Qatar,Middle East and North Africa,Household,Online,High,3938,668.27,502.54
903681123,2015-04-14 00:00:00,2015-04-17 00:00:00,Maldives,Asia,Baby Food,Online,Cancelled,8181,255.28,159.42
660231387,2020-07-24 00:00:00,2020-08-06 00:00:00,Uganda,Sub-Saharan Africa,Vegetables,Online,Low,5994,154.06,90.93
285343968,2018-08-31 00:00:00,2018-09-06 00:00:00,Serbia,Europe,Vegetables,Online,Cancelled,8476,154.06,90.93
760317695,2020-07-12 00:00:00,2020-08-01 00:00:00,Vanuatu,Australia and Oceania,Cereal,Online,Low,3757,205.7,117.11
886763894,2019-04-21 00:00:00,2019-05-02 00:00:00,Slovenia,Europe,Vegetables,Offline,Medium,1997,154.06,90.93
436606395,2019-11-04 00:00:00,2019-11-17 00:00:00,Moldova ,Europe,Beverages,Offline,Cancelled,389,47.45,31.79
602081525,2020-01-24 00:00:00,2020-02-06 00:00:00,Algeria,Middle East and North Africa,Fruits,Online,High,8158,9.33,6.92
845738112,2022-09-26 00:00:00,2022-10-15 00:00:00,Kosovo,Europe,Cosmetics,Online,Low,1557,437.2,263.33
250437486,2019-09-11 00:00:00,2019-10-01 00:00:00,Ghana,Sub-Saharan Africa,Baby Food,Online,Low,8872,255.28,159.42
669353473,2018-06-24 00:00:00,2018-06-27 00:00:00,Belarus,Europe,Fruits,Online,Cancelled,5422,9.33,6.92
875972402,2015-04-07 00:00:00,2015-04-14 00:00:00,South Sudan,Sub-Saharan Africa,Cosmetics,Offline,Medium,8555,437.2,263.33
614093101,2015-07-07 00:00:00,2015-07-22 00:00:00,Mauritius ,Sub-Saharan Africa,Cosmetics,Offline,Low,2650,437.2,263.33
147826898,2015-09-29 00:00:00,2015-10-16 00:00:00,Belgium,Europe,Cosmetics,Online,Medium,4119,437.2,263.33
711597621,2019-10-02 00:00:00,2019-10-05 00:00:00,Tanzania,Sub-Saharan Africa,Personal Care,Offline,Medium,6404,81.73,56.67
460141599,2015-12-25 00:00:00,2016-01-14 00:00:00,Malaysia,Asia,Cosmetics,Online,Low,4979,437.2,263.33
318507659,2021-01-01 00:00:00,2021-01-07 00:00:00,Cameroon,Sub-Saharan Africa,Cosmetics,Online,Medium,2349,437.2,263.33
832057130,2021-03-02 00:00:00,2021-03-17 00:00:00,Spain,Europe,Cosmetics,Online,Cancelled,3050,437.2,263.33
816463840,2022-12-17 00:00:00,2022-12-18 00:00:00,Panama,Central America and the Caribbean,Cereal,Online,High,8649,205.7,117.11
507714116,2019-07-04 00:00:00,2019-07-20 00:00:00,Turkmenistan,Asia,Personal Care,Online,Medium,2744,81.73,56.67
212106788,2021-08-23 00:00:00,2021-08-24 00:00:00,Lithuania,Europe,Office Supplies,Online,High,5967,651.21,524.96
756253182,2018-05-26 00:00:00,2018-06-02 00:00:00,Guinea-Bissau,Sub-Saharan Africa,Baby Food,Online,High,977,255.28,159.42
337077128,2020-12-16 00:00:00,2020-12-22 00:00:00,Fiji,Australia and Oceania,Baby Food,Offline,Medium,7468,255.28,159.42
371814954,2018-09-14 00:00:00,2018-09-29 00:00:00,Russia,Europe,Personal Care,Online,Medium,7162,81.73,56.67
548015487,2016-09-19 00:00:00,2016-09-20 00:00:00,Ireland,Europe,Fruits,Online,Low,8815,9.33,6.92
173540055,2017-03-01 00:00:00,2017-03-02 00:00:00,Canada,North America,Cosmetics,Offline,Medium,3214,437.2,263.33
426562488,2021-06-21 00:00:00,2021-07-05 00:00:00,Israel,Middle East and North Africa,Meat,Offline,Cancelled,8174,421.89,364.69
305569112,2021-04-14 00:00:00,2021-05-04 00:00:00,Spain,Europe,Vegetables,Offline,Medium,3545,154.06,90.93
679358756,2022-05-19 00:00:00,2022-05-20 00:00:00,Cambodia,Asia,Snacks,Online,Cancelled,6208,152.58,97.44
237042748,2021-03-05 00:00:00,2021-03-22 00:00:00,Iran,Middle East and North Africa,Household,Online,High,5072,668.27,502.54
438044917,2019-05-10 00:00:00,2019-05-16 00:00:00,Malawi,Sub-Saharan Africa,Beverages,Offline,High,6080,47.45,31.79
562101590,2022-02-12 00:00:00,2022-03-04 00:00:00,Haiti,Central America and the Caribbean,Cosmetics,Online,Cancelled,7207,437.2,263.33
859261596,2018-08-19 00:00:00,2018-09-05 00:00:00,Republic of the Congo,Sub-Saharan Africa,Vegetables,Offline,Medium,3456,154.06,90.93
299886262,2022-11-12 00:00:00,2022-11-27 00:00:00,Sri Lanka,Asia,Snacks,Offline,Cancelled,1864,152.58,97.44
624649417,2022-05-02 00:00:00,2022-05-21 00:00:00,Israel,Middle East and North Africa,Vegetables,Offline,Medium,6498,154.06,90.93
494537389,2022-06-27 00:00:00,2022-07-02 00:00:00,Pakistan,Middle East and North Africa,Fruits,Online,Cancelled,3458,9.33,6.92
440849006,2019-08-15 00:00:00,2019-08-17 00:00:00,Swaziland,Sub-Saharan Africa,Baby Food,Online,Low,5872,255.28,159.42
615195596,2015-07-11 00:00:00,2015-07-17 00:00:00,Ethiopia,Sub-Saharan Africa,Snacks,Offline,Medium,8903,152.58,97.44
339500987,2016-11-02 00:00:00,2016-11-09 00:00:00,Ethiopia,Sub-Saharan Africa,Baby Food,Offline,Low,4741,255.28,159.42
356001508,2021-09-09 00:00:00,2021-09-27 00:00:00,Equatorial Guinea,Sub-Saharan Africa,Clothes,Online,High,7612,109.28,35.84
577245986,2018-03-18 00:00:00,2018-03-21 00:00:00,Marshall Islands,Australia and Oceania,Baby Food,Online,High,8770,255.28,159.42
536095750,2016-11-16 00:00:00,2016-11-22 00:00:00,Slovakia,Europe,Snacks,Offline,Cancelled,1500,152.58,97.44
735724627,2017-01-05 00:00:00,2017-01-22 00:00:00,Tanzania,Sub-Saharan Africa,Fruits,Offline,Cancelled,6122,9.33,6.92
399618947,2019-01-04 00:00:00,2019-01-12 00:00:00,The Bahamas,Central America and the Caribbean,Beverages,Online,Low,4982,47.45,31.79
621577537,2015-09-09 00:00:00,2015-09-16 00:00:00,Armenia,Europe,Household,Offline,Low,7461,668.27,502.54
315711724,2018-03-17 00:00:00,2018-03-28 00:00:00,Eritrea,Sub-Saharan Africa,Cosmetics,Online,High,4970,437.2,263.33
266445338,2022-02-24 00:00:00,2022-03-07 00:00:00,India,Asia,Cosmetics,Online,High,5951,437.2,263.33
878514707,2019-09-29 00:00:00,2019-10-11 00:00:00,Philippines,Asia,Beverages,Offline,Cancelled,879,47.45,31.79
826968657,2017-05-06 00:00:00,2017-05-18 00:00:00,Bulgaria,Europe,Cosmetics,Offline,High,7258,437.2,263.33
207168519,2018-05-18 00:00:00,2018-05-31 00:00:00,Zimbabwe,Sub-Saharan Africa,Cereal,Offline,Low,4623,205.7,117.11
984788119,2022-09-07 00:00:00,2022-09-08 00:00:00,Antigua and Barbuda ,Central America and the Caribbean,Baby Food,Online,Low,9544,255.28,159.42
245813786,2019-03-06 00:00:00,2019-03-16 00:00:00,Gabon,Sub-Saharan Africa,Cosmetics,Offline,Medium,617,437.2,263.33
546544349,2022-11-25 00:00:00,2022-11-26 00:00:00,Montenegro,Europe,Household,Offline,Low,3473,668.27,502.54
463591134,2016-09-05 00:00:00,2016-09-23 00:00:00,Luxembourg,Europe,Household,Offline,Cancelled,5773,668.27,502.54
443877971,2022-05-02 00:00:00,2022-05-08 00:00:00,Sudan,Sub-Saharan Africa,Baby Food,Offline,High,2210,255.28,159.42
554641187,2022-08-07 00:00:00,2022-08-22 00:00:00,Marshall Islands,Australia and Oceania,Household,Online,Medium,9507,668.27,502.54
933429610,2022-10-14 00:00:00,2022-11-02 00:00:00,Malaysia,Asia,Meat,Offline,Medium,1419,421.89,364.69
438104569,2020-10-31 00:00:00,2020-11-12 00:00:00,Saint Kitts and Nevis ,Central America and the Caribbean,Cosmetics,Offline,High,3733,437.2,263.33
696839892,2015-12-17 00:00:00,2015-12-18 00:00:00,Macedonia,Europe,Office Supplies,Offline,Cancelled,9264,651.21,524.96
258121907,2020-11-16 00:00:00,2020-12-02 00:00:00,Kyrgyzstan,Asia,Clothes,Offline,High,2863,109.28,35.84
440749442,2016-04-17 00:00:00,2016-04-24 00:00:00,Haiti,Central America and the Caribbean,Clothes,Online,Medium,6409,109.28,35.84
383833825,2017-04-08 00:00:00,2017-04-12 00:00:00,Bhutan,Asia,Snacks,Offline,Low,3813,152.58,97.44
196798884,2021-09-15 00:00:00,2021-10-01 00:00:00,Belize,Central America and the Caribbean,Vegetables,Online,Low,6018,154.06,90.93
509380948,2021-09-22 00:00:00,2021-09-30 00:00:00,United Kingdom,Europe,Personal Care,Offline,Medium,5997,81.73,56.67
221628844,2021-07-28 00:00:00,2021-08-08 00:00:00,Russia,Europe,Clothes,Offline,Medium,3755,109.28,35.84
553903901,2018-02-18 00:00:00,2018-03-06 00:00:00,Zimbabwe,Sub-Saharan Africa,Beverages,Offline,High,1328,47.45,31.79
996879947,2020-01-05 00:00:00,2020-01-06 00:00:00,Equatorial Guinea,Sub-Saharan Africa,Cosmetics,Offline,Cancelled,7784,437.2,263.33
661543309,2018-01-01 00:00:00,2018-01-07 00:00:00,Cote d'Ivoire,Sub-Saharan Africa,Office Supplies,Offline,High,4221,651.21,524.96
529192817,2021-01-18 00:00:00,2021-02-02 00:00:00,North Korea,Asia,Household,Offline,Low,8769,668.27,502.54
301439797,2022-04-17 00:00:00,2022-05-02 00:00:00,Guinea,Sub-Saharan Africa,Meat,Online,Low,1590,421.89,364.69
650208079,2016-02-29 00:00:00,2016-03-15 00:00:00,Estonia,Europe,Beverages,Online,High,9875,47.45,31.79
967733991,2021-06-08 00:00:00,2021-06-10 00:00:00,Myanmar,Asia,Office Supplies,Offline,Medium,2848,651.21,524.96
716566359,2018-01-07 00:00:00,2018-01-22 00:00:00,Ghana,Sub-Saharan Africa,Household,Online,Medium,6764,668.27,502.54
779566514,2020-08-09 00:00:00,2020-08-18 00:00:00,Solomon Islands,Australia and Oceania,Baby Food,Online,Medium,9910,255.28,159.42
309908282,2015-11-18 00:00:00,2015-12-08 00:00:00,Ghana,Sub-Saharan Africa,Baby Food,Offline,Cancelled,7602,255.28,159.42
781077992,2022-11-17 00:00:00,2022-11-23 00:00:00,Bhutan,Asia,Beverages,Online,Low,7190,47.45,31.79
136874473,2020-03-13 00:00:00,2020-03-26 00:00:00,Bhutan,Asia,Cereal,Offline,High,3053,205.7,117.11
441409051,2020-10-15 00:00:00,2020-10-28 00:00:00,New Zealand,Australia and Oceania,Meat,Online,Medium,1602,421.89,364.69
229105556,2022-06-14 00:00:00,2022-06-17 00:00:00,Moldova ,Europe,Meat,Offline,Low,6280,421.89,364.69
354700314,2021-08-17 00:00:00,2021-08-31 00:00:00,Swaziland,Sub-Saharan Africa,Baby Food,Offline,Medium,2560,255.28,159.42
843242156,2020-06-13 00:00:00,2020-06-14 00:00:00,Kuwait,Middle East and North Africa,Baby Food,Offline,Medium,2948,255.28,159.42
440092408,2022-02-19 00:00:00,2022-03-08 00:00:00,Philippines,Asia,Fruits,Offline,Medium,1978,9.33,6.92
660924899,2018-04-25 00:00:00,2018-05-09 00:00:00,Equatorial Guinea,Sub-Saharan Africa,Clothes,Online,Cancelled,1220,109.28,35.84
841725957,2020-12-18 00:00:00,2020-12-20 00:00:00,Vietnam,Asia,Baby Food,Online,Cancelled,4271,255.28,159.42
388794410,2018-01-24 00:00:00,2018-01-26 00:00:00,Djibouti,Sub-Saharan Africa,Clothes,Online,High,1761,109.28,35.84
128741586,2021-07-04 00:00:00,2021-07-16 00:00:00,Mauritius ,Sub-Saharan Africa,Meat,Offline,Cancelled,6351,421.89,364.69
958491313,2021-08-12 00:00:00,2021-08-31 00:00:00,Philippines,Asia,Snacks,Offline,Low,7734,152.58,97.44
695279920,2018-03-10 00:00:00,2018-03-13 00:00:00,Iran,Middle East and North Africa,Baby Food,Online,High,7634,255.28,159.42
826656234,2016-05-01 00:00:00,2016-05-19 00:00:00,China,Asia,Meat,Online,High,4805,421.89,364.69
660481584,2016-03-11 00:00:00,2016-03-18 00:00:00,Ukraine,Europe,Office Supplies,Offline,Medium,33,651.21,524.96
474929797,2016-10-11 00:00:00,2016-10-27 00:00:00,Australia,Australia and Oceania,Cereal,Offline,Low,1136,205.7,117.11
168487203,2018-08-03 00:00:00,2018-08-17 00:00:00,Kosovo,Europe,Office Supplies,Offline,High,7962,651.21,524.96
609952628,2022-12-20 00:00:00,2023-01-06 00:00:00,Russia,Europe,Meat,Online,Medium,7392,421.89,364.69
488437402,2015-11-29 00:00:00,2015-12-09 00:00:00,Grenada,Central America and the Caribbean,Fruits,Online,Medium,8336,9.33,6.92
363365352,2019-12-17 00:00:00,2019-12-28 00:00:00,Grenada,Central America and the Caribbean,Household,Offline,High,6737,668.27,502.54
414472806,2019-06-13 00:00:00,2019-06-23 00:00:00,Kuwait,Middle East and North Africa,Fruits,Offline,Cancelled,569,9.33,6.92
891808593,2020-05-30 00:00:00,2020-06-15 00:00:00,Slovakia,Europe,Baby Food,Offline,High,4835,255.28,159.42
765734040,2017-07-10 00:00:00,2017-07-22 00:00:00,San Marino,Europe,Fruits,Online,Low,6574,9.33,6.92
876922976,2022-01-08 00:00:00,2022-01-11 00:00:00,The Bahamas,Central America and the Caribbean,Clothes,Online,High,9851,109.28,35.84
786361730,2022-01-23 00:00:00,2022-02-01 00:00:00,Vanuatu,Australia and Oceania,Beverages,Online,Low,765,47.45,31.79
125349128,2020-05-18 00:00:00,2020-06-02 00:00:00,San Marino,Europe,Cereal,Offline,Low,2447,205.7,117.11
845496499,2020-10-01 00:00:00,2020-10-02 00:00:00,The Bahamas,Central America and the Caribbean,Personal Care,Online,Medium,58,81.73,56.67
468727672,2021-10-27 00:00:00,2021-10-31 00:00:00,Israel,Middle East and North Africa,Household,Offline,Low,5789,668.27,502.54
637278974,2021-04-18 00:00:00,2021-04-30 00:00:00,Lebanon,Middle East and North Africa,Office Supplies,Offline,High,3865,651.21,524.96
363699233,2022-02-26 00:00:00,2022-03-13 00:00:00,Sao Tome and Principe,Sub-Saharan Africa,Cereal,Online,Medium,5540,205.7,117.11
980849778,2016-01-09 00:00:00,2016-01-11 00:00:00,Somalia,Middle East and North Africa,Office Supplies,Online,Medium,4101,651.21,524.96
291904437,2021-01-29 00:00:00,2021-01-31 00:00:00,Tanzania,Sub-Saharan Africa,Personal Care,Offline,Low,9865,81.73,56.67
220349538,2016-06-07 00:00:00,2016-06-14 00:00:00,Oman,Middle East and North Africa,Cosmetics,Online,Low,5180,437.2,263.33
959983909,2020-08-11 00:00:00,2020-08-13 00:00:00,Bangladesh,Asia,Cosmetics,Offline,Cancelled,9426,437.2,263.33
524918878,2021-06-28 00:00:00,2021-07-02 00:00:00,Kiribati,Australia and Oceania,Cereal,Online,Cancelled,4016,205.7,117.11
599578273,2018-08-29 00:00:00,2018-09-19 00:00:00,Nepal,Asia,Household,Offline,High,7390,668.27,502.54
688698422,2017-03-12 00:00:00,2017-03-13 00:00:00,Netherlands,Europe,Vegetables,Offline,High,22,154.06,90.93
367328155,2021-06-16 00:00:00,2021-07-06 00:00:00,France,Europe,Household,Online,Low,9419,668.27,502.54
630828797,2019-08-01 00:00:00,2019-08-06 00:00:00,North Korea,Asia,Snacks,Online,Low,5114,152.58,97.44
744874179,2018-04-11 00:00:00,2018-04-15 00:00:00,Jordan,Middle East and North Africa,Fruits,Online,High,3677,9.33,6.92
495450627,2020-11-14 00:00:00,2020-12-04 00:00:00,Belgium,Europe,Cereal,Offline,Low,3705,205.7,117.11
638856971,2019-07-24 00:00:00,2019-07-26 00:00:00,Belarus,Europe,Personal Care,Online,Medium,829,81.73,56.67
651704537,2018-01-09 00:00:00,2018-01-26 00:00:00,Tonga,Australia and Oceania,Household,Online,High,2710,668.27,502.54
980917155,2016-10-17 00:00:00,2016-10-29 00:00:00,Dominica,Central America and the Caribbean,Meat,Offline,Cancelled,4039,421.89,364.69
793731153,2022-04-29 00:00:00,2022-05-17 00:00:00,Iran,Middle East and North Africa,Household,Offline,Cancelled,1541,668.27,502.54
227695357,2022-08-20 00:00:00,2022-09-10 00:00:00,Somalia,Middle East and North Africa,Vegetables,Online,Medium,8971,154.06,90.93
840671098,2020-02-05 00:00:00,2020-02-07 00:00:00,Azerbaijan,Middle East and North Africa,Baby Food,Offline,Cancelled,2114,255.28,159.42
660832202,2019-12-06 00:00:00,2019-12-12 00:00:00,Cameroon,Sub-Saharan Africa,Personal Care,Online,Medium,3789,81.73,56.67
936664998,2016-06-01 00:00:00,2016-06-15 00:00:00,Slovakia,Europe,Vegetables,Offline,Medium,8843,154.06,90.93
286968314,2017-02-13 00:00:00,2017-02-19 00:00:00,El Salvador,Central America and the Caribbean,Cereal,Online,Medium,9156,205.7,117.11
550853478,2018-09-02 00:00:00,2018-09-19 00:00:00,Palau,Australia and Oceania,Baby Food,Online,Medium,8640,255.28,159.42
